num_filters,kernel_size,pool_size,dropout_rates,dense_layer_size,learning_rate,loss_function,loss,acc,acc_std,tp,fp,tn,fn
8,3,3,0.7,25,0.1,categorical_crossentropy,0.5425084918737412,84.68128740787506,1.8199319372793934,903.9,128.1,9760.2,194.8
8,3,3,0.7,25,0.1,mean_squared_error,0.04335412234067917,70.90180516242981,1.37722421858671,767.8,245.4,9642.9,330.9
8,3,3,0.7,50,0.001,categorical_crossentropy,1.166338288784027,70.39240837097168,1.5358637659027985,744.6,282.0,9606.3,354.1
8,3,3,0.7,50,0.001,mean_squared_error,0.08969382047653199,12.990887500345707,17.126428055531065,0.0,0.0,9888.3,1098.7
8,3,3,0.7,50,0.01,categorical_crossentropy,0.8564731657505036,76.1723530292511,2.259625808529928,730.8,142.6,9745.7,367.9
8,3,3,0.7,50,0.01,mean_squared_error,0.05043156780302525,70.0006377696991,0.9300887829525104,637.2,222.5,9665.8,461.5
8,3,3,0.7,50,0.1,categorical_crossentropy,0.5398022264242173,85.00933170318604,2.1730680672548446,902.5,126.9,9761.4,196.2
8,3,3,0.7,50,0.1,mean_squared_error,0.04420524053275585,70.41951537132263,0.6865154877646661,749.1,230.6,9657.7,349.6
8,3,3,0.7,75,0.001,categorical_crossentropy,1.176287865638733,70.35586297512054,1.07801705814244,720.1,226.0,9662.3,378.6
8,3,3,0.7,75,0.001,mean_squared_error,0.08866842538118362,16.695215674117208,20.8142217364822,0.0,0.0,9888.3,1098.7
8,3,3,0.7,75,0.01,categorical_crossentropy,0.8150924563407898,77.62827932834625,0.8674225671146829,769.1,132.1,9756.2,329.6
8,3,3,0.7,75,0.01,mean_squared_error,0.04920939356088638,70.05543172359467,1.5921928761290232,710.8,249.2,9639.1,387.9
8,3,3,0.7,75,0.1,categorical_crossentropy,0.5393605291843414,85.58268010616302,1.6873380101661406,909.6,119.2,9769.1,189.1
8,3,3,0.7,75,0.1,mean_squared_error,0.044107305631041524,71.32072389125824,1.0198763080320463,695.6,172.4,9715.9,403.1
8,3,5,0.3,25,0.001,categorical_crossentropy,1.1742218852043151,70.38302779197693,0.7588385745510278,741.7,296.6,9591.7,357.0
8,3,5,0.3,25,0.001,mean_squared_error,0.08779551684856415,22.212153375148773,25.907349414252877,0.0,0.0,9888.3,1098.7
8,3,5,0.3,25,0.01,categorical_crossentropy,0.8018617868423462,77.10002899169922,1.214960831334436,779.2,157.4,9730.9,319.5
8,3,5,0.3,25,0.01,mean_squared_error,0.05734180323779583,69.29115116596222,1.6332795864342544,341.1,101.0,9787.3,757.6
8,3,5,0.3,25,0.1,categorical_crossentropy,0.6633476823568344,80.52673324942589,21.204042398902352,860.8,163.1,9725.2,237.9
8,3,5,0.3,25,0.1,mean_squared_error,0.0429498452693224,70.91984629631042,2.2172785752937685,741.7,228.0,9660.3,357.0
8,3,5,0.3,50,0.001,categorical_crossentropy,1.1304556369781493,70.38324236869812,1.0350416383801624,743.1,276.4,9611.9,355.6
8,3,5,0.3,50,0.001,mean_squared_error,0.08585740476846696,27.168497666716576,25.722815451638038,3.3,0.9,9887.4,1095.4
8,3,5,0.3,50,0.01,categorical_crossentropy,0.7224196553230285,78.67481708526611,1.5520640654766973,814.2,151.8,9736.5,284.5
8,3,5,0.3,50,0.01,mean_squared_error,0.05589631237089634,69.68257308006287,1.2912682984366364,511.5,195.6,9692.7,587.2
8,3,5,0.3,50,0.1,categorical_crossentropy,0.5021808058023453,87.1658456325531,3.528933437742416,936.3,114.0,9774.3,162.4
8,3,5,0.3,50,0.1,mean_squared_error,0.04176450073719025,70.66559135913849,1.4880495403408291,725.7,184.7,9703.6,373.0
8,3,5,0.3,75,0.001,categorical_crossentropy,1.1499117374420167,70.40118396282196,1.534078720841252,744.4,301.3,9587.0,354.3
8,3,5,0.3,75,0.001,mean_squared_error,0.08795299902558326,17.515699425712228,22.841562476770005,0.0,0.0,9888.3,1098.7
8,3,5,0.3,75,0.01,categorical_crossentropy,0.7033131301403046,79.31149542331696,2.0052565875214228,819.6,150.3,9738.0,279.1
8,3,5,0.3,75,0.01,mean_squared_error,0.0508116003125906,70.21915137767792,1.0958751267601115,661.4,240.6,9647.7,437.3
8,3,5,0.3,75,0.1,categorical_crossentropy,0.5152143120765686,87.44824290275574,3.372967127486636,932.6,109.3,9779.0,166.1
8,3,5,0.3,75,0.1,mean_squared_error,0.040846406295895574,71.26670897006989,2.029721304458616,745.4,196.2,9692.1,353.3
8,3,5,0.5,25,0.001,categorical_crossentropy,1.1805958986282348,70.41054904460907,1.309567711331398,743.2,287.6,9600.7,355.5
8,3,5,0.5,25,0.001,mean_squared_error,0.09160440042614937,10.374243073165417,18.496791754552365,0.0,0.0,9888.3,1098.7
8,3,5,0.5,25,0.01,categorical_crossentropy,0.869932621717453,74.07839715480804,1.976672543275153,762.8,184.3,9704.0,335.9
8,3,5,0.5,25,0.01,mean_squared_error,0.06780836880207061,63.1582447886467,19.57659050410661,215.2,74.1,9814.2,883.5
8,3,5,0.5,25,0.1,categorical_crossentropy,0.8294106483459472,79.81810808181763,16.366920369535023,858.4,186.1,9702.2,240.3
8,3,5,0.5,25,0.1,mean_squared_error,0.04342559427022934,70.84723472595215,1.3994254314072232,757.7,239.2,9649.1,341.0
8,3,5,0.5,50,0.001,categorical_crossentropy,1.1864007353782653,70.41031658649445,1.3724509320022786,744.3,298.2,9590.1,354.4
8,3,5,0.5,50,0.001,mean_squared_error,0.0883521556854248,16.167031712830067,24.26414786113915,0.0,0.0,9888.3,1098.7
8,3,5,0.5,50,0.01,categorical_crossentropy,0.826487010717392,76.78169071674347,2.0494725408078516,780.2,153.5,9734.8,318.5
8,3,5,0.5,50,0.01,mean_squared_error,0.060067308321595195,69.31867301464081,1.9303170169000747,333.9,113.0,9775.3,764.8
8,3,5,0.5,50,0.1,categorical_crossentropy,0.498894464969635,86.41991198062897,2.735057754009751,916.7,110.9,9777.4,182.0
8,3,5,0.5,50,0.1,mean_squared_error,0.04295987337827682,70.42854011058807,1.5442714092970087,747.4,208.0,9680.3,351.3
8,3,5,0.5,75,0.001,categorical_crossentropy,1.1668242812156677,70.28280377388,1.055615514105881,735.2,278.1,9610.2,363.5
8,3,5,0.5,75,0.001,mean_squared_error,0.08898819386959075,23.659420683979988,27.69584240853352,0.0,0.0,9888.3,1098.7
8,3,5,0.5,75,0.01,categorical_crossentropy,0.7944751977920532,77.98336267471313,1.612135099338996,777.4,149.7,9738.6,321.3
8,3,5,0.5,75,0.01,mean_squared_error,0.04921192415058613,70.17370462417603,1.6726009293521862,722.0,280.7,9607.6,376.7
8,3,5,0.5,75,0.1,categorical_crossentropy,0.70098876953125,81.75642311573029,16.753843315094805,864.7,158.1,9730.2,234.0
8,3,5,0.5,75,0.1,mean_squared_error,0.043167583644390106,70.76580584049225,2.1191512058425683,730.8,198.0,9690.3,367.9
8,3,5,0.7,25,0.001,categorical_crossentropy,1.2301779389381409,70.40132522583008,1.417640343026524,680.1,243.8,9644.5,418.6
8,3,5,0.7,25,0.001,mean_squared_error,0.08750930801033974,23.016494810581207,25.41392962615295,0.0,0.0,9888.3,1098.7
8,3,5,0.7,25,0.01,categorical_crossentropy,0.9857480704784394,70.63783764839172,0.9397115664616918,710.0,187.2,9701.1,388.7
8,3,5,0.7,25,0.01,mean_squared_error,0.0648509606719017,62.46043365448713,20.2422948413765,271.9,79.3,9809.0,826.8
8,3,5,0.7,25,0.1,categorical_crossentropy,1.1084995687007904,74.98363293707371,21.85812207447753,783.1,224.3,9664.0,315.6
