9.124599099159240723e+01
9.906542181968688965e+01
9.847605228424072266e+01
9.842446923255920410e+01
9.446709513664245605e+01
9.868420958518981934e+01
9.500840306282043457e+01
9.405405521392822266e+01
9.746324419975280762e+01
9.779798030853271484e+01
9.920792102813720703e+01
8.991025686264038086e+01
7.886178731918334961e+01
8.848920822143554688e+01
9.893388271331787109e+01
9.156462788581848145e+01
9.892857074737548828e+01
1.000000000000000000e+02
9.883720874786376953e+01
7.517815947532653809e+01
9.489667534828186035e+01
9.691308498382568359e+01
9.878260731697082520e+01
