9.361069836552748935e-01
9.943925233644860251e-01
9.848484848484848619e-01
9.842519685039369248e-01
9.426877470355731203e-01
9.842105263157894246e-01
9.667458432304038007e-01
9.432432432432431568e-01
9.722863741339491384e-01
9.839679358717435820e-01
9.940594059405941652e-01
9.090909090909090606e-01
9.300813008130082160e-01
8.647482014388488958e-01
9.957356076759060759e-01
9.061224489795917103e-01
9.946332737030412208e-01
9.985815602836880522e-01
9.930394431554524504e-01
6.578947368421053099e-01
9.584120982986766846e-01
9.871465295629819892e-01
9.930434782608695832e-01
