9.123328380386329650e-01
9.906542056074766345e-01
9.848484848484848619e-01
9.842105263157894246e-01
9.446640316205534571e-01
9.868421052631578538e-01
9.520383693045563200e-01
9.419354838709677047e-01
9.745958429561201175e-01
9.818548387096774910e-01
9.940239043824701248e-01
9.197860962566845044e-01
7.911908646003262824e-01
8.861671469740632912e-01
9.893390191897654118e-01
9.178082191780821963e-01
9.892665474060822195e-01
1.000000000000000000e+00
9.930069930069930217e-01
7.849462365591397539e-01
9.505703422053232154e-01
9.740259740259740173e-01
9.878260869565217428e-01
